[0, 0;
 71.92903317903728, 8.846696473860879;
 72.02906504928424, 8.858833778657489;
 72.12910550746736, 8.870900093726526;
 72.22915454146458, 8.882895093895586;
 72.32921213846716, 8.894818453946453;
 72.42927828497649, 8.906669848615707;
 72.52935296680096, 8.91844895259535;
 72.62943616905282, 8.930155440533444;
 72.72952787614504, 8.941788987034757;
 72.82962807178814, 8.953349266661423;
 72.92973673898706, 8.964835953933612;
 73.02985386003802, 8.976248723330212;
 73.12997941652537, 8.987587249289517;
 73.23011338931846, 8.998851206209938;
 73.33025575856847, 9.010040268450716;
 73.43040650370527, 9.021154110332645;
 73.5305656034343, 9.032192406138817;
 73.63073303573339, 9.043154830115366;
 73.73090877784962, 9.054041056472238;
 73.83109280629624, 9.064850759383957;
 73.93128509684944, 9.075583612990412;
 74.03148562454523, 9.086239291397659;
 74.13169436367632, 9.096817468678722;
 74.23191128778896, 9.107317818874421;
 74.33213636967982, 9.117740015994199;
 74.43236958139279, 9.128083734016975;
 74.53261089421591, 9.138348646891991;
 74.63286027867815, 9.148534428539689;
 74.73311770454635, 9.158640752852586;
 74.83338314082198, 9.168667293696172;
 74.93365652401451, 9.178614044721394;
 75.03393775915818, 9.188481319466341;
 75.13422675204278, 9.198269431594156;
 75.23452340921068, 9.207978694891541;
 75.33482763795396, 9.217609423267264;
 75.43513934631152, 9.227161930750693;
 75.53545844306611, 9.236636531490328;
 75.63578483774147, 9.246033539752352;
 75.73611844059938, 9.255353269919191;
 75.83645916263679, 9.264596036488088;
 75.93680691558279, 9.27376215406969;
 76.03716161189584, 9.28285193738664;
 76.13752316476071, 9.291865701272187;
 76.23789148808562, 9.300803760668803;
 76.33826649649932, 9.309666430626814;
 76.43864810534807, 9.318454026303046;
 76.5390362306928, 9.327166862959473;
 76.63943078930615, 9.335805255961882;
 76.73983169866948, 9.344369520778553;
 76.84023887696996, 9.352859972978942;
 76.94065224309766, 9.361276928232382;
 77.04107171664252, 9.369620702306788;
 77.14149721789148, 9.377891611067387;
 77.24192866782551, 9.386089970475437;
 77.34236598811658, 9.394216096586979;
 77.44280910112482, 9.402270305551586;
 77.5432579298955, 9.410252913611128;
 77.64371239815606, 9.418164237098551;
 77.74417243031316, 9.426004592436659;
 77.84463795144973, 9.433774296136907;
 77.94510888732199, 9.44147366479822;
 78.04558516435651, 9.4491030151058;
 78.14606670964717, 9.456662663829963;
 78.24655345095228, 9.464152927824973;
 78.34704531669151, 9.471574124027892;
 78.44754223594299, 9.478926569457446;
 78.5480441384403, 9.486210581212889;
 78.6485509545695, 9.493426476472889;
 78.74906261536614, 9.50057457249442;
 78.8495790525123, 9.507655186611659;
 78.95010019833353, 9.514668636234903;
 79.05062598579599, 9.52161523884949;
 79.15115634850335, 9.528495312014732;
 79.25169122069386, 9.535309173362856;
 79.35223053723732, 9.542057140597962;
 79.45277423363213, 9.548739531494974;
 79.55332224600227, 9.555356663898628;
 79.65387451109429, 9.561908855722447;
 79.75443096627436, 9.56839642494773;
 79.8549915495252, 9.574819689622562;
 79.95555619944315, 9.581178967860822;
 80.05612485523514, 9.587474577841206;
 80.15669745671566, 9.593706837806259;
 80.25727394430381, 9.599876066061416;
 80.35785425902023, 9.605982580974054;
 80.45843834248414, 9.61202670097255;
 80.55902613691033, 9.618008744545353;
 80.65961758510612, 9.623929030240065;
 80.76021263046836, 9.629787876662528;
 80.86081121698042, 9.635585602475921;
 80.9614132892092, 9.641322526399868;
 81.06201879230206, 9.64699896720956;
 81.16262767198384, 9.652615243734875;
 81.26323987455386, 9.658171674859515;
 81.36385534688284, 9.663668579520154;
 81.46447403640995, 9.669106276705584;
 81.56509589113973, 9.674485085455887;
 81.66572085963909, 9.679805324861597;
 81.76634889103431, 9.68506731406289;
 81.86697993500798, 9.690271372248764;
 81.96761394179598, 9.695417818656248;
 82.06825086218447, 9.700506972569597;
 82.16889064750684, 9.705539153319517;
 82.2695332496407, 9.710514680282385;
 82.37017862100484, 9.715433872879485;
 82.4708267145562, 9.720297050576246;
 82.57147748378682, 9.725104532881497;
 82.67213088272087, 9.729856639346725;
 82.77278686591151, 9.734553689565336;
 82.87344538843797, 9.739196003171941;
 82.97410640590243, 9.743783899841631;
 83.07476987442702, 9.748317699289276;
 83.17543575065078, 9.752797721268818;
 83.27610399172659, 9.757224285572592;
 83.37677455531818, 9.761597712030632;
 83.47744739959707, 9.765918320510002;
 83.5781224832395, 9.770186430914125;
 83.67879976542344, 9.77440236318213;
 83.7794792058255, 9.778566437288198;
 83.88016076461791, 9.782678973240918;
 83.98084440246548, 9.786740291082655;
 84.08153008052254, 9.790750710888922;
 84.18221776042991, 9.794710552767763;
 84.28290740431181, 9.798620136859135;
 84.3835989747729, 9.802479783334313;
 84.48429243489512, 9.806289812395287;
 84.58498774823477, 9.810050544274176;
 84.68568487881932, 9.81376229923265;
 84.78638379114446, 9.817425397561351;
 84.88708445017103, 9.821040159579333;
 84.98778682132195, 9.824606905633496;
 85.08849087047918, 9.828125956098045;
 85.18919656398064, 9.831597631373935;
 85.28990386861723, 9.83502225188834;
 85.39061275162968, 9.838400138094128;
 85.49132318070555, 9.84173161046933;
 85.59203512397619, 9.84501698951663;
 85.69274855001365, 9.848256595762855;
 85.79346342782763, 9.851450749758479;
 85.89417972686245, 9.854599772077119;
 85.99489741699394, 9.857703983315059;
 86.09561646852644, 9.860763704090759;
 86.19633685218973, 9.863779255044394;
 86.29705853913592, 9.866750956837374;
 86.39778150093646, 9.869679130151894;
 86.49850570957904, 9.872564095690478;
 86.59923113746454, 9.875406174175529;
 86.69995775740398, 9.878205686348892;
 86.80068554261544, 9.880962952971423;
 86.90141446672101, 9.883678294822557;
 87.00214450374372, 9.88635203269989;
 87.1028756281045, 9.888984487418762;
 87.20360781461909, 9.891575979811858;
 87.304341038495, 9.894126830728794;
 87.40507527532841, 9.896637361035731;
 87.50581050110118, 9.899107891614984;
 87.6065466921777, 9.901538743364633;
 87.70728382530187, 9.903930237198154;
 87.80802187759404, 9.906282694044046;
 87.90876082654795, 9.908596434845464;
 88.0095006500276, 9.910871780559862;
 88.1102413262643, 9.913109052158639;
 88.21098283385348, 9.915308570626793;
 88.31172515175172, 9.91747065696258;
 88.41246825927362, 9.919595632177176;
 88.51321213608878, 9.921683817294349;
 88.61395676221871, 9.923735533350136;
 88.71470211803374, 9.925751101392523;
 88.81544818425002, 9.927730842481129;
 88.91619494192636, 9.929675077686905;
 89.01694237246126, 9.93158412809183;
 89.11769045758976, 9.933458314788608;
 89.2184391793804, 9.935297958880385;
 89.31918852023217, 9.93710338148046;
 89.41993846287144, 9.938874903712001;
 89.52068899034886, 9.940612846707778;
 89.62144008603629, 9.942317531609882;
 89.72219173362377, 9.94398927956947;
 89.82294391711643, 9.945628411746496;
 89.92369662083142, 9.947235249309463;
 90.02444982939481, 9.948810113435171;
 90.12520352773858, 9.950353325308466;
 90.2259577010975, 9.95186520612201;
 90.32671233500606, 9.953346077076038;
 90.42746741529547, 9.95479625937813;
 90.52822292809046, 9.956216074242983;
 90.62897885980634, 9.957605842892194;
 90.72973519714584, 9.958965886554038;
 90.83049192709608, 9.960296526463262;
 90.93124903692548, 9.961598083860871;
 91.03200651418069, 9.962870879993929;
 91.13276434668356, 9.964115236115362;
 91.23352252252799, 9.965331473483756;
 91.33428103007691, 9.966519913363179;
 91.4350398579592, 9.967680877022985;
 91.53579899506661, 9.968814685737637;
 91.63655843055071, 9.969921660786531;
 91.73731815381977, 9.971002123453818;
 91.83807815453574, 9.972056395028243;
 91.93883842261111, 9.973084796802974;
 92.03959894820595, 9.974087650075441;
 92.14035972172469, 9.975065276147182;
 92.24112073381319, 9.976017996323691;
 92.34188197535555, 9.976946131914264;
 92.44264343747112, 9.977850004231858;
 92.54340511151136, 9.978729934592947;
 92.64416698905683, 9.979586244317384;
 92.74492906191406, 9.98041925472827;
 92.84569132211254, 9.981229287151818;
 92.94645376190157, 9.982016662917232;
 93.04721637374722, 9.982781703356578;
 93.14797915032931, 9.983524729804666;
 93.24874208453822, 9.984246063598933;
 93.34950516947194, 9.984946026079332;
 93.4502683984329, 9.985624938588217;
 93.55103176492494, 9.986283122470242;
 93.65179526265025, 9.986920899072253;
 93.75255888550626, 9.987538589743188;
 93.85332262758259, 9.988136515833984;
 93.95408648315794, 9.988714998697477;
 94.05485044669706, 9.989274359688311;
 94.15561451284768, 9.989814920162857;
 94.25637867643738, 9.990337001479118;
 94.35714293247057, 9.990840924996654;
 94.45790727612537, 9.991327012076498;
 94.55867170275059, 9.991795584081082;
 94.6594362078626, 9.992246962374159;
 94.7602007871423, 9.992681468320736;
 94.86096543643201, 9.993099423287003;
 94.96173015173243, 9.993501148640265;
 95.06249492919952, 9.99388696574888;
 95.16325976514146, 9.994257195982199;
 95.26402465601559, 9.994612160710505;
 95.36478959842529, 9.994952181304956;
 95.46555458911692, 9.995277579137536;
 95.56631962497677, 9.995588675580994;
 95.66708470302795, 9.995885792008801;
 95.76784982042736, 9.996169249795104;
 95.86861497446256, 9.996439370314674;
 95.96938016254873, 9.996696474942869;
 96.0701453822256, 9.996940885055588;
 96.17091063115437, 9.997172922029236;
 96.2716759071146, 9.997392907240682;
 96.37244120800116, 9.997601162067229;
 96.47320653182119, 9.997798007886576;
 96.57397187669098, 9.997983766076789;
 96.6747372408329, 9.998158758016269;
 96.77550262257233, 9.998323305083723;
 96.87626802033462, 9.998477728658143;
 96.97703343264195, 9.998622350118772;
 97.0777988581103, 9.998757490845089;
 97.17856429544635, 9.998883472216779;
 97.27932974344445, 9.999000615613719;
 97.38009520098348, 9.999109242415956;
 97.48086066702382, 9.999209674003689;
 97.58162614060429, 9.999302231757252;
 97.682391620839, 9.9993872370571;
 97.78315710691436, 9.999465011283794;
 97.88392259808595, 9.99953587581799;
 97.98468809367546, 9.999600152040422;
 98.08545359306764, 9.999658161331897;
 98.18621909570719, 9.999710225073281;
 98.28698460109568, 9.999756664645494;
 98.38775010878854, 9.999797801429498;
 98.48851561839189, 9.999833956806292;
 98.58928112955952, 9.999865452156907;
 98.69004664198985, 9.999892608862398;
 98.79081215542277, 9.99991574830384;
 98.89157766963662, 9.999935191862324;
 98.9923431844451, 9.999951260918953;
 99.09310869969421, 9.999964276854842;
 99.19387421525916, 9.99997456105111;
 99.29463973104127, 9.999982434888883;
 99.39540524696497, 9.999988219749291;
 99.49617076297464, 9.999992237013464;
 99.59693627903158, 9.999994808062535;
 99.69770179511095, 9.999996254277638;
 99.79846731119864, 9.999996897039907;
 99.89923282728826, 9.999997057730473;
 99.99999834337801, 9.999997057730473]
